MRE-,ACC+,PRED40+,N_estimators,criterion,Min_sample_leaves,Min_impurity_decrease,Max_depth
100.0,0.0,37.5,20.0,absolute_error,16.0,9.0,7.0
100.0,0.0,37.5,30.0,absolute_error,4.0,6.5,11.0
100.0,0.0,37.5,106.0,absolute_error,11.0,2.75,9.0
77.28,6.45,0.0,100.0,poisson,9.0,8.75,8.0
91.28,0.81,0.0,120.0,absolute_error,5.0,0.0,14.0
66.67,9.76,25.0,10.0,poisson,11.0,8.25,4.0
75.44,7.01,0.0,20.0,squared_error,11.0,3.0,16.0
100.0,0.0,37.5,170.0,absolute_error,16.0,7.25,6.0
73.88,7.49,25.0,190.0,squared_error,19.0,3.25,20.0
73.25,7.68,25.0,140.0,squared_error,2.0,9.0,5.0
99.68,0.09,0.0,130.0,absolute_error,19.0,9.0,1.0
71.29,8.29,25.0,110.0,poisson,9.0,4.0,9.0
75.1,7.11,0.0,200.0,squared_error,10.0,6.0,9.0
70.36,8.58,25.0,60.0,poisson,13.0,9.25,11.0
75.88,6.88,0.0,60.0,poisson,15.0,2.75,17.0
73.46,7.61,25.0,180.0,poisson,18.0,7.25,8.0
100.0,0.0,37.5,30.0,absolute_error,15.0,7.25,9.0
100.0,0.0,37.5,30.0,absolute_error,13.0,9.0,6.0
72.19,8.01,25.0,160.0,squared_error,10.0,1.75,19.0
73.95,7.47,25.0,190.0,squared_error,12.0,9.0,15.0
100.0,0.0,37.5,200.0,absolute_error,15.0,7.0,10.0
74.34,7.34,25.0,90.0,poisson,20.0,1.5,12.0
75.26,7.06,0.0,106.0,squared_error,9.0,4.5,3.0
100.0,0.0,37.5,90.0,absolute_error,11.0,2.5,8.0
78.55,6.07,0.0,50.0,poisson,6.0,4.75,8.0
79.61,5.75,0.0,30.0,squared_error,10.0,8.75,5.0
99.74,0.07,0.0,160.0,absolute_error,7.0,5.5,19.0
99.62,0.1,0.0,110.0,absolute_error,12.0,7.0,18.0
72.56,7.9,25.0,140.0,squared_error,11.0,0.25,17.0
100.0,0.0,37.5,60.0,absolute_error,7.0,10.0,6.0
69.3,8.92,25.0,10.0,poisson,8.0,7.5,2.0
72.04,8.06,25.0,180.0,poisson,3.0,3.0,17.0
72.25,7.99,25.0,190.0,poisson,19.0,4.5,1.0
76.8,6.59,0.0,130.0,poisson,14.0,5.0,16.0
100.0,0.0,37.5,40.0,absolute_error,12.0,3.0,13.0
74.93,7.17,25.0,90.0,poisson,6.0,8.0,16.0
100.0,0.0,37.5,130.0,absolute_error,2.0,3.0,1.0
71.25,8.3,25.0,120.0,squared_error,5.0,7.75,4.0
75.74,6.92,0.0,130.0,squared_error,12.0,2.0,15.0
76.86,6.58,0.0,60.0,poisson,9.0,0.75,19.0
74.62,7.26,25.0,140.0,squared_error,8.0,4.0,11.0
98.61,0.37,0.0,30.0,absolute_error,6.0,1.25,5.0
99.68,0.09,0.0,130.0,absolute_error,9.0,7.75,10.0
73.25,7.68,25.0,10.0,squared_error,4.0,4.5,17.0
99.54,0.12,0.0,90.0,absolute_error,3.0,6.5,1.0
70.83,8.43,25.0,10.0,poisson,14.0,5.75,4.0
100.0,0.0,37.5,70.0,absolute_error,5.0,6.75,16.0
100.0,0.0,37.5,10.0,absolute_error,11.0,5.5,9.0
67.42,4.79,25.0,130.0,squared_error,5.0,0.0,14.0
75.38,7.16,25.0,180.0,poisson,6.0,0.0,1.0
77.62,11.82,0.0,70.0,squared_error,1.0,4.25,4.0
71.36,8.27,25.0,150.0,poisson,20.0,10.0,7.0
100.0,0.0,37.5,106.0,absolute_error,20.0,5.75,6.0
74.17,7.4,25.0,50.0,poisson,1.0,2.25,3.0
75.91,6.86,0.0,130.0,squared_error,10.0,3.25,9.0
73.22,7.69,25.0,190.0,squared_error,18.0,6.0,14.0
99.31,0.19,0.0,60.0,absolute_error,6.0,3.25,13.0
100.0,0.0,37.5,110.0,absolute_error,17.0,9.75,17.0
75.93,6.86,0.0,40.0,squared_error,10.0,0.75,5.0
76.44,6.7,0.0,70.0,squared_error,9.0,4.25,14.0
74.13,6.69,25.0,50.0,poisson,5.0,0.75,16.0
68.42,9.2,25.0,10.0,poisson,18.0,10.0,18.0
100.0,0.0,37.5,30.0,absolute_error,9.0,3.75,10.0
72.82,7.81,25.0,150.0,squared_error,9.0,8.25,18.0
74.04,7.44,25.0,190.0,poisson,4.0,4.25,10.0
72.95,7.77,25.0,30.0,squared_error,12.0,7.75,9.0
100.0,0.0,37.5,190.0,absolute_error,14.0,4.5,17.0
76.59,12.44,0.0,140.0,squared_error,1.0,4.5,17.0
100.0,0.0,37.5,50.0,absolute_error,3.0,6.25,17.0
75.11,7.11,0.0,20.0,squared_error,5.0,7.0,8.0
71.0,8.38,25.0,40.0,squared_error,5.0,9.25,7.0
77.1,8.07,0.0,60.0,squared_error,1.0,4.0,20.0
99.4,0.16,0.0,140.0,absolute_error,6.0,4.959261580674587,14.0
76.21,6.77,0.0,60.0,poisson,5.0,9.5,18.0
73.32,7.66,25.0,170.0,poisson,3.0,2.5,20.0
76.25,19.63,37.5,90.0,squared_error,1.0,0.75,19.0
68.99,9.01,25.0,50.0,squared_error,10.0,7.75,9.0
72.66,7.87,25.0,130.0,poisson,11.0,0.0,16.0
73.77,7.52,25.0,180.0,poisson,6.0,1.25,9.0
70.91,8.41,25.0,30.0,squared_error,19.0,6.25,8.0
70.19,8.28,25.0,106.0,squared_error,6.0,1.5,9.0
75.24,7.07,0.0,200.0,squared_error,10.0,4.75,5.0
75.37,7.03,0.0,106.0,poisson,12.0,2.0,7.0
99.72,0.07,0.0,150.0,absolute_error,14.0,4.75,10.0
100.0,0.0,37.5,100.0,absolute_error,3.0,1.25,11.0
100.0,0.0,37.5,170.0,absolute_error,15.0,8.75,14.0
100.0,0.0,37.5,70.0,absolute_error,17.0,4.25,9.0
100.0,0.0,37.5,40.0,absolute_error,13.0,6.5,13.0
99.78,0.06,0.0,190.0,absolute_error,1.0,4.5,5.0
73.84,7.5,25.0,180.0,squared_error,8.0,2.75,8.0
100.0,0.0,37.5,10.0,absolute_error,11.0,0.0,20.0
75.5,6.99,0.0,70.0,squared_error,16.0,0.0,18.0
74.95,6.86,25.0,40.0,squared_error,5.0,1.75,7.0
75.07,7.12,0.0,90.0,poisson,10.0,9.75,17.0
100.0,0.0,37.5,80.0,absolute_error,18.0,6.5,5.0
100.0,0.0,37.5,90.0,absolute_error,11.0,1.75,19.0
74.99,7.15,25.0,170.0,squared_error,10.0,4.25,18.0
73.0,9.23,25.0,106.0,squared_error,4.0,2.0,18.0
100.0,0.0,37.5,190.0,absolute_error,11.0,6.5,16.0
100.0,0.0,37.5,190.0,absolute_error,15.0,0.5,20.0
69.5,7.18,25.0,20.0,poisson,3.0,0.5,11.0
100.0,0.0,37.5,110.0,absolute_error,9.0,2.0,2.0
99.62,0.1,0.0,110.0,absolute_error,1.0,6.0,15.0
69.17,8.96,25.0,50.0,squared_error,20.0,7.5,2.0
99.7,0.08,0.0,140.0,absolute_error,1.0,6.75,16.0
74.16,7.4,25.0,106.0,poisson,14.0,8.5,5.0
99.58,0.11,0.0,100.0,absolute_error,15.0,5.0,11.0
72.59,7.89,25.0,70.0,poisson,15.0,4.968290526872705,6.0
73.4,7.63,25.0,180.0,poisson,16.0,9.25,10.0
74.01,7.45,25.0,180.0,squared_error,7.0,10.0,10.0
73.33,7.66,25.0,180.0,poisson,15.0,0.75,18.0
74.7,7.24,25.0,160.0,poisson,14.0,0.5,3.0
100.0,0.0,37.5,200.0,absolute_error,1.0,10.0,15.0
73.71,6.8,25.0,190.0,absolute_error,3.0,0.0,3.0
79.17,5.88,0.0,106.0,poisson,17.0,6.25,8.0
100.0,0.0,37.5,150.0,absolute_error,10.0,8.5,8.0
75.07,7.12,0.0,106.0,poisson,15.0,2.0,4.0
100.0,0.0,37.5,10.0,absolute_error,16.0,3.25,9.0
72.83,7.81,25.0,110.0,squared_error,20.0,7.0,7.0
100.0,0.0,37.5,30.0,absolute_error,11.0,3.75,12.0
100.0,0.0,37.5,170.0,absolute_error,10.0,5.5,12.0
99.58,0.11,0.0,100.0,absolute_error,3.0,7.75,3.0
100.0,0.0,37.5,180.0,absolute_error,2.0,6.0,10.0
75.88,6.87,0.0,40.0,poisson,18.0,1.75,11.0
99.75,0.07,0.0,170.0,absolute_error,17.0,8.25,4.0
71.61,8.19,25.0,110.0,squared_error,12.0,9.25,9.0
73.37,7.64,25.0,70.0,poisson,15.0,7.75,11.0
73.66,7.55,25.0,100.0,squared_error,14.0,10.0,11.0
100.0,0.0,37.5,30.0,absolute_error,12.0,2.0,2.0
72.0,8.07,25.0,60.0,squared_error,8.0,3.5,11.0
100.0,0.0,37.5,106.0,absolute_error,18.0,0.75,11.0
71.0,8.38,25.0,120.0,poisson,4.0,4.958523491704975,10.0
73.94,7.47,25.0,130.0,poisson,8.0,9.25,5.0
73.64,7.56,25.0,150.0,poisson,9.0,5.75,8.0
77.69,6.33,0.0,40.0,poisson,9.0,5.75,13.0
74.8,7.2,25.0,100.0,squared_error,5.0,9.25,16.0
75.85,6.88,0.0,90.0,squared_error,20.0,4.25,4.0
72.81,7.82,25.0,106.0,poisson,11.0,6.5,14.0
72.2,8.01,25.0,180.0,squared_error,11.0,2.0,10.0
71.89,8.1,25.0,106.0,squared_error,19.0,5.25,17.0
72.81,7.82,25.0,100.0,squared_error,11.0,5.75,5.0
99.7,0.08,0.0,140.0,absolute_error,19.0,7.5,14.0
75.71,6.93,0.0,90.0,squared_error,6.0,9.25,17.0
73.94,7.47,25.0,130.0,poisson,2.0,8.75,11.0
100.0,0.0,37.5,110.0,absolute_error,5.0,6.25,8.0
74.61,7.26,25.0,200.0,poisson,9.0,3.0,3.0
75.22,7.08,0.0,60.0,squared_error,4.0,6.25,5.0
74.63,7.25,25.0,120.0,poisson,10.0,8.75,18.0
73.74,7.53,25.0,106.0,squared_error,3.0,8.75,10.0
100.0,0.0,37.5,140.0,absolute_error,10.0,3.0,5.0
100.0,0.0,37.5,100.0,absolute_error,12.0,2.5,14.0
100.0,0.0,37.5,30.0,absolute_error,20.0,0.25,6.0
100.0,0.0,37.5,100.0,absolute_error,2.0,9.75,11.0
72.05,8.05,25.0,90.0,poisson,18.0,10.0,13.0
74.68,7.24,25.0,110.0,squared_error,16.0,3.75,14.0
70.21,21.13,37.5,30.0,squared_error,2.0,0.5,13.0
76.42,6.71,0.0,110.0,poisson,11.0,5.25,17.0
74.23,7.38,25.0,160.0,poisson,18.0,7.25,13.0
76.54,6.67,0.0,20.0,squared_error,17.0,4.834899907195103,12.0
73.36,7.65,25.0,40.0,poisson,10.0,5.0,5.0
75.19,7.09,0.0,140.0,poisson,9.0,0.75,13.0
77.85,6.28,0.0,10.0,poisson,17.0,6.25,3.0
100.0,0.0,37.5,40.0,absolute_error,18.0,7.75,16.0
77.41,6.41,0.0,10.0,poisson,8.0,8.25,2.0
77.63,6.34,0.0,30.0,squared_error,13.0,8.25,2.0
72.51,7.91,25.0,90.0,poisson,11.0,2.0,11.0
70.08,8.67,25.0,90.0,poisson,12.0,5.25,12.0
100.0,0.0,37.5,50.0,absolute_error,8.0,1.5,19.0
72.68,7.86,25.0,70.0,poisson,13.0,1.0,6.0
76.9,6.56,0.0,30.0,squared_error,8.0,8.0,4.0
74.06,7.43,25.0,200.0,poisson,12.0,4.5,14.0
100.0,0.0,37.5,70.0,absolute_error,11.0,8.25,7.0
73.06,13.5,37.5,120.0,squared_error,1.0,0.5,10.0
75.08,7.12,0.0,110.0,poisson,10.0,7.25,8.0
73.68,7.55,25.0,40.0,poisson,2.0,5.75,2.0
73.94,7.47,25.0,170.0,poisson,13.0,6.5,17.0
100.0,0.0,37.5,170.0,absolute_error,8.0,8.25,17.0
73.79,7.51,25.0,160.0,poisson,18.0,2.75,20.0
74.31,7.69,25.0,90.0,squared_error,6.0,1.25,4.0
73.6,7.57,25.0,200.0,squared_error,10.0,8.5,13.0
69.37,7.7,25.0,50.0,squared_error,5.0,1.0,14.0
72.02,8.34,25.0,106.0,squared_error,6.0,2.0,10.0
73.21,7.69,25.0,110.0,poisson,1.0,2.75,18.0
69.38,8.89,25.0,110.0,poisson,20.0,3.5,6.0
73.57,7.58,25.0,60.0,poisson,3.0,9.0,20.0
73.68,7.55,25.0,30.0,squared_error,19.0,1.5,1.0
76.02,6.83,0.0,30.0,squared_error,6.0,4.75,11.0
76.16,6.79,0.0,110.0,squared_error,20.0,5.0,5.0
74.49,7.3,25.0,90.0,squared_error,12.0,6.5,9.0
76.51,10.26,12.5,200.0,squared_error,2.0,2.0,16.0
73.21,7.69,25.0,200.0,poisson,11.0,7.25,17.0
100.0,0.0,37.5,140.0,absolute_error,12.0,5.18938437936802,9.0
75.73,6.92,0.0,180.0,poisson,3.0,6.25,1.0
73.45,7.62,25.0,150.0,squared_error,7.0,7.75,8.0
69.07,4.35,25.0,60.0,squared_error,3.0,1.5,12.0
100.0,0.0,37.5,160.0,absolute_error,8.0,0.25,5.0
76.75,6.61,0.0,30.0,poisson,10.0,0.25,2.0
99.75,0.07,0.0,170.0,absolute_error,16.0,4.75,6.0
71.71,8.16,25.0,70.0,poisson,7.0,10.0,8.0
100.0,0.0,37.5,10.0,absolute_error,6.0,0.25,15.0
71.77,8.14,25.0,150.0,poisson,11.0,2.0,19.0
100.0,0.0,37.5,20.0,absolute_error,3.0,0.5,6.0
71.79,8.13,25.0,110.0,poisson,13.0,4.5,7.0
73.5,7.6,25.0,110.0,poisson,9.0,7.75,19.0
100.0,0.0,37.5,70.0,absolute_error,7.0,8.25,10.0
75.41,7.02,0.0,160.0,poisson,12.0,2.25,18.0
73.0,7.76,25.0,90.0,poisson,19.0,5.5,10.0
73.37,7.64,25.0,140.0,poisson,9.0,3.75,13.0
73.15,7.71,25.0,120.0,poisson,14.0,9.25,5.0
73.59,7.58,25.0,140.0,poisson,8.0,8.75,17.0
99.77,0.06,0.0,180.0,absolute_error,3.0,8.75,12.0
100.0,0.0,37.5,150.0,absolute_error,12.0,7.75,18.0
68.49,9.17,25.0,30.0,squared_error,7.0,7.5,3.0
74.82,7.2,25.0,180.0,squared_error,20.0,4.5,19.0
72.47,7.92,25.0,130.0,poisson,9.0,7.5,20.0
100.0,0.0,37.5,80.0,absolute_error,13.0,9.75,18.0
75.89,6.87,0.0,180.0,squared_error,14.0,0.5,10.0
100.0,0.0,37.5,106.0,absolute_error,9.0,2.0,14.0
76.7,6.62,0.0,130.0,poisson,10.0,2.5,3.0
74.08,7.43,25.0,50.0,squared_error,9.0,6.0,11.0
78.29,6.15,0.0,20.0,squared_error,16.0,0.75,15.0
74.73,7.23,25.0,120.0,squared_error,15.0,5.0,17.0
100.0,0.0,37.5,106.0,absolute_error,9.0,6.5,1.0
100.0,0.0,37.5,70.0,absolute_error,12.0,4.25,19.0
70.35,8.59,25.0,90.0,squared_error,19.0,0.5,9.0
69.3,8.92,25.0,10.0,squared_error,9.0,1.5,19.0
71.23,8.31,25.0,150.0,poisson,20.0,1.75,7.0
72.74,2.05,25.0,130.0,squared_error,5.0,0.75,1.0
76.56,6.67,0.0,110.0,squared_error,6.0,5.25,13.0
100.0,0.0,37.5,50.0,absolute_error,20.0,6.25,16.0
76.79,6.6,0.0,70.0,squared_error,5.0,6.75,13.0
100.0,0.0,37.5,170.0,absolute_error,2.0,9.75,1.0
69.25,8.93,25.0,50.0,squared_error,1.0,8.25,13.0
100.0,0.0,37.5,40.0,absolute_error,15.0,9.75,16.0
100.0,0.0,37.5,106.0,absolute_error,1.0,6.0,9.0
73.17,7.71,25.0,60.0,poisson,2.0,7.0,3.0
72.48,7.92,25.0,40.0,squared_error,11.0,6.75,8.0
73.07,7.33,25.0,150.0,squared_error,2.0,4.75,11.0
100.0,0.0,37.5,90.0,absolute_error,5.0,9.75,11.0
72.93,7.78,25.0,170.0,squared_error,2.0,5.032812506034416,4.0
74.48,7.3,25.0,110.0,poisson,7.0,1.75,11.0
99.78,0.06,0.0,190.0,absolute_error,18.0,7.25,11.0
73.23,7.69,25.0,200.0,poisson,17.0,8.25,8.0
78.42,21.28,12.5,150.0,squared_error,1.0,0.25,2.0
76.52,6.68,0.0,170.0,squared_error,20.0,2.25,16.0
75.71,6.93,0.0,90.0,poisson,10.0,10.0,16.0
73.75,7.53,25.0,100.0,poisson,11.0,4.0,2.0
74.09,9.13,25.0,80.0,squared_error,2.0,5.25,6.0
99.65,0.09,0.0,120.0,absolute_error,16.0,1.0,11.0
73.51,7.6,25.0,160.0,poisson,19.0,7.0,18.0
70.54,8.57,12.5,70.0,absolute_error,3.0,0.0,11.0
71.13,8.46,25.0,190.0,squared_error,4.0,1.0,7.0
76.35,6.73,0.0,60.0,poisson,4.0,3.0,2.0
74.1,7.42,25.0,180.0,squared_error,9.0,4.0,16.0
75.77,6.91,0.0,120.0,poisson,2.0,6.0,5.0
100.0,0.0,37.5,140.0,absolute_error,14.0,4.75,8.0
73.27,7.68,25.0,110.0,poisson,11.0,2.0,8.0
77.18,6.48,0.0,170.0,poisson,13.0,1.25,12.0
73.77,7.52,25.0,100.0,poisson,12.0,6.75,11.0
74.04,7.44,25.0,150.0,poisson,10.0,7.0,14.0
74.73,7.23,25.0,120.0,squared_error,12.0,7.5,11.0
70.55,7.51,25.0,90.0,squared_error,4.0,0.5,19.0
75.0,7.14,25.0,40.0,poisson,4.0,9.0,18.0
100.0,0.0,37.5,70.0,absolute_error,16.0,2.75,3.0
70.1,8.66,25.0,60.0,poisson,16.0,9.0,19.0
100.0,0.0,37.5,140.0,absolute_error,11.0,5.201026785832083,6.0
74.47,7.3,25.0,100.0,poisson,10.0,0.5,12.0
72.79,7.82,25.0,180.0,squared_error,20.0,9.0,9.0
73.34,7.65,25.0,160.0,poisson,4.0,2.75,15.0
74.09,7.42,25.0,130.0,squared_error,14.0,4.25,13.0
100.0,0.0,37.5,80.0,absolute_error,18.0,9.5,16.0
100.0,0.0,37.5,106.0,absolute_error,1.0,4.75,12.0
73.53,7.59,25.0,100.0,poisson,20.0,1.25,15.0
72.15,8.02,25.0,30.0,squared_error,16.0,9.75,14.0
72.78,7.83,25.0,80.0,poisson,13.0,7.75,11.0
100.0,0.0,37.5,10.0,absolute_error,9.0,4.25,15.0
74.31,7.36,25.0,130.0,squared_error,20.0,2.5,12.0
100.0,0.0,37.5,60.0,absolute_error,11.0,0.75,6.0
80.04,5.62,0.0,10.0,squared_error,9.0,8.5,2.0
71.86,8.11,25.0,30.0,squared_error,20.0,9.75,7.0
74.87,7.18,25.0,180.0,squared_error,6.0,6.5,5.0
99.78,0.06,0.0,190.0,absolute_error,12.0,2.0,6.0
100.0,0.0,37.5,70.0,absolute_error,20.0,9.75,7.0
76.64,12.37,12.5,200.0,squared_error,1.0,1.0,2.0
74.91,7.17,25.0,190.0,poisson,14.0,4.75,16.0
73.8,7.51,25.0,170.0,squared_error,7.0,5.5,6.0
73.07,7.74,25.0,50.0,squared_error,2.0,8.75,7.0
74.02,7.44,25.0,200.0,poisson,19.0,6.25,7.0
99.75,0.07,0.0,170.0,absolute_error,7.0,3.0,13.0
73.61,6.84,25.0,180.0,squared_error,3.0,5.5,9.0
77.28,6.45,0.0,180.0,squared_error,7.0,4.0,17.0
70.61,8.5,25.0,10.0,poisson,7.0,7.75,11.0
99.78,0.06,0.0,190.0,absolute_error,14.0,5.5,9.0
73.78,7.52,25.0,110.0,squared_error,19.0,3.5,19.0
99.74,0.07,0.0,160.0,absolute_error,1.0,6.0,7.0
99.58,0.11,0.0,106.0,absolute_error,2.0,1.0,13.0
99.79,0.06,0.0,200.0,absolute_error,16.0,0.25,18.0
75.51,7.48,12.5,180.0,poisson,3.0,0.75,10.0
72.46,13.28,25.0,70.0,squared_error,4.0,1.5,3.0
74.67,7.24,25.0,60.0,squared_error,11.0,9.75,3.0
72.37,7.95,25.0,106.0,squared_error,13.0,7.0,9.0
71.36,8.27,25.0,170.0,squared_error,10.0,9.75,8.0
78.44,6.1,0.0,90.0,squared_error,12.0,1.0,11.0
74.22,7.38,25.0,106.0,squared_error,12.0,3.0,15.0
72.84,7.81,25.0,130.0,poisson,14.0,0.75,15.0
72.98,7.77,25.0,130.0,poisson,2.0,2.75,14.0
74.23,7.38,25.0,120.0,poisson,16.0,8.25,2.0
75.63,6.95,0.0,90.0,squared_error,9.0,7.25,3.0
71.77,8.14,25.0,120.0,poisson,19.0,0.25,2.0
74.09,7.42,25.0,70.0,squared_error,8.0,0.75,17.0
83.51,4.6,0.0,10.0,squared_error,2.0,1.25,13.0
75.78,6.9,0.0,190.0,poisson,11.0,6.25,13.0
72.82,7.82,25.0,200.0,poisson,10.0,10.0,6.0
100.0,0.0,37.5,40.0,absolute_error,10.0,7.25,18.0
100.0,0.0,37.5,130.0,absolute_error,11.0,2.5,13.0
74.1,7.42,25.0,180.0,squared_error,20.0,5.5,16.0
74.51,7.29,25.0,40.0,poisson,15.0,4.5,18.0
73.25,7.68,25.0,130.0,poisson,17.0,5.5,2.0
98.61,0.37,0.0,30.0,absolute_error,7.0,7.75,14.0
67.95,13.69,0.0,140.0,poisson,2.0,0.0,15.0
76.64,6.64,0.0,40.0,poisson,10.0,1.75,16.0
73.73,7.53,25.0,180.0,poisson,10.0,0.25,11.0
100.0,0.0,37.5,130.0,absolute_error,2.0,9.5,2.0
100.0,0.0,37.5,80.0,absolute_error,16.0,8.75,1.0
76.94,6.35,25.0,110.0,squared_error,3.0,2.25,12.0
100.0,0.0,37.5,50.0,absolute_error,13.0,8.75,7.0
99.74,0.07,0.0,160.0,absolute_error,8.0,4.989143427650459,8.0
74.36,7.34,25.0,150.0,poisson,9.0,2.0,6.0
100.0,0.0,37.5,106.0,absolute_error,6.0,7.0,12.0
74.15,6.75,25.0,130.0,squared_error,7.0,0.0,9.0
71.93,8.09,25.0,90.0,poisson,14.0,6.5,20.0
74.29,7.36,25.0,80.0,poisson,15.0,2.0,7.0
100.0,0.0,37.5,40.0,absolute_error,7.0,5.173529696953448,5.0
71.72,8.16,25.0,190.0,squared_error,8.0,6.75,2.0
71.49,8.23,25.0,70.0,poisson,2.0,7.0,6.0
100.0,0.0,37.5,60.0,absolute_error,4.0,3.25,6.0
100.0,0.0,37.5,106.0,absolute_error,7.0,10.0,8.0
74.31,7.35,25.0,70.0,squared_error,19.0,3.25,5.0
71.93,8.09,25.0,130.0,poisson,3.0,4.5,2.0
100.0,0.0,37.5,160.0,absolute_error,12.0,1.25,12.0
73.05,7.74,25.0,90.0,squared_error,12.0,4.953242082697598,17.0
99.54,0.12,0.0,90.0,absolute_error,4.0,7.5,9.0
72.48,7.92,25.0,170.0,squared_error,14.0,3.0,16.0
100.0,0.0,37.5,80.0,absolute_error,5.0,2.0,10.0
71.35,5.36,25.0,50.0,squared_error,4.0,1.25,12.0
99.75,0.07,0.0,170.0,absolute_error,9.0,1.75,11.0
100.0,0.0,37.5,100.0,absolute_error,19.0,8.0,7.0
74.37,7.34,25.0,180.0,squared_error,9.0,6.25,15.0
73.44,7.62,25.0,80.0,poisson,6.0,9.0,14.0
72.34,7.96,25.0,70.0,squared_error,14.0,6.25,10.0
77.19,6.48,0.0,106.0,squared_error,10.0,6.0,16.0
74.44,7.31,25.0,110.0,poisson,14.0,5.0,10.0
73.76,7.52,25.0,90.0,poisson,8.0,10.0,4.0
70.91,8.41,25.0,60.0,poisson,15.0,7.5,7.0
71.88,8.11,25.0,40.0,poisson,7.0,1.0,16.0
67.32,9.55,25.0,20.0,squared_error,17.0,5.25,13.0
99.74,0.07,0.0,106.0,absolute_error,13.0,7.5,15.0
70.61,8.5,25.0,30.0,squared_error,12.0,5.75,5.0
73.96,7.46,25.0,40.0,poisson,18.0,8.0,14.0
73.76,7.52,25.0,150.0,squared_error,20.0,7.25,14.0
73.66,7.56,25.0,170.0,poisson,11.0,1.25,15.0
99.79,0.06,0.0,200.0,absolute_error,13.0,0.75,14.0
100.0,0.0,37.5,180.0,absolute_error,14.0,1.75,13.0
76.27,6.75,0.0,150.0,squared_error,15.0,7.75,8.0
100.0,0.0,37.5,90.0,absolute_error,18.0,6.0,18.0
72.81,7.82,25.0,40.0,squared_error,11.0,7.5,2.0
100.0,0.0,37.5,10.0,absolute_error,8.0,2.25,11.0
76.97,6.54,0.0,10.0,poisson,4.0,8.5,9.0
73.74,7.53,25.0,40.0,poisson,4.0,7.0,12.0
76.35,6.73,0.0,60.0,squared_error,10.0,3.75,17.0
73.93,7.47,25.0,200.0,poisson,8.0,3.75,9.0
72.69,7.85,25.0,170.0,squared_error,7.0,4.25,9.0
74.86,7.19,25.0,140.0,poisson,3.0,5.75,15.0
74.12,7.41,25.0,130.0,squared_error,10.0,1.75,11.0
74.95,7.16,25.0,80.0,poisson,19.0,9.25,15.0
71.97,8.08,25.0,60.0,poisson,2.0,4.0,11.0
100.0,0.0,37.5,200.0,absolute_error,6.0,0.75,12.0
69.58,8.83,25.0,70.0,squared_error,12.0,5.0,3.0
73.28,7.67,25.0,180.0,poisson,8.0,6.75,16.0
72.88,7.8,25.0,190.0,poisson,16.0,3.75,5.0
73.68,7.55,25.0,130.0,squared_error,18.0,10.0,4.0
99.75,0.07,0.0,170.0,absolute_error,2.0,5.0,7.0
70.39,8.57,25.0,40.0,squared_error,16.0,0.25,18.0
74.2,7.39,25.0,190.0,poisson,20.0,3.25,14.0
70.22,8.63,25.0,50.0,poisson,19.0,5.25,6.0
73.2,7.7,25.0,106.0,squared_error,14.0,7.25,4.0
72.35,7.96,25.0,150.0,squared_error,17.0,5.25,1.0
72.04,8.06,25.0,100.0,squared_error,11.0,9.75,5.0
51.89,29.43,25.0,10.0,squared_error,3.0,0.25,2.0
100.0,0.0,37.5,110.0,absolute_error,10.0,5.0,2.0
100.0,0.0,37.5,200.0,absolute_error,2.0,7.75,19.0
100.0,0.0,37.5,30.0,absolute_error,10.0,4.0,18.0
74.34,7.34,25.0,106.0,squared_error,11.0,7.0,1.0
100.0,0.0,37.5,200.0,absolute_error,17.0,4.75,17.0
74.63,7.25,25.0,30.0,poisson,4.0,2.5,1.0
100.0,0.0,37.5,150.0,absolute_error,2.0,4.75,4.0
73.36,7.65,25.0,40.0,poisson,9.0,5.75,5.0
74.6,7.26,25.0,160.0,squared_error,3.0,5.0,20.0
100.0,0.0,37.5,190.0,absolute_error,10.0,9.5,2.0
93.16,0.82,0.0,170.0,absolute_error,5.0,0.0,16.0
100.0,0.0,37.5,80.0,absolute_error,9.0,5.5,13.0
73.37,7.64,25.0,180.0,squared_error,20.0,6.5,20.0
100.0,0.0,37.5,160.0,absolute_error,13.0,6.75,15.0
69.21,8.94,25.0,50.0,poisson,13.0,3.25,7.0
72.44,7.93,25.0,90.0,poisson,19.0,2.5,4.0
100.0,0.0,37.5,90.0,absolute_error,5.0,3.0,8.0
99.72,0.07,0.0,150.0,absolute_error,9.0,8.0,17.0
73.57,7.58,25.0,200.0,squared_error,20.0,3.75,10.0
73.51,7.6,25.0,160.0,squared_error,6.0,8.25,7.0
77.41,6.41,0.0,10.0,poisson,4.0,4.75,13.0
73.87,7.49,25.0,120.0,poisson,10.0,5.0,1.0
100.0,0.0,37.5,90.0,absolute_error,10.0,5.1696368785115965,10.0
73.98,7.46,25.0,110.0,poisson,2.0,10.0,1.0
75.77,6.91,0.0,120.0,squared_error,8.0,4.861061524053476,13.0
100.0,0.0,37.5,150.0,absolute_error,12.0,7.0,16.0
100.0,0.0,37.5,60.0,absolute_error,11.0,0.75,11.0
70.77,4.94,25.0,50.0,squared_error,1.0,6.25,14.0
74.09,7.42,25.0,60.0,squared_error,19.0,2.5,6.0
74.81,9.72,25.0,170.0,poisson,1.0,4.617628839321402,19.0
73.09,7.73,25.0,70.0,squared_error,1.0,7.0,11.0
99.7,0.08,0.0,140.0,absolute_error,5.0,8.25,6.0
